ticket_id,text,category
834,I attempted to apply a discount coupon. However the system keeps rejecting the code. Is there a problem with the website today?,Technical
835,I received the product but it was completely different from what I ordered. This is honestly disappointing :( I would like to return it and get my refund.,Refund
836,I ordered a pair of shoes from your website. The app says delivered but I never received anything! Please help me figure out what happened.,Delivery
837,I ordered a pair of shoes from your website. The app says delivered but I never received anything! Please help me figure out what happened.,Delivery
838,I attempted to apply a discount coupon. However the system keeps rejecting the code. Is there a problem with the website today?,Technical
839,I recently changed my email address. Now I cannot log into my shopping account anymore. What should I do to fix this issue?,Account
840,I attempted to apply a discount coupon. However the system keeps rejecting the code. Is there a problem with the website today? Please respond asap!!!,Technical
841,"Hi!!! there, I received my order today from your retail store. Unfortunately the product is damaged and has scratches on it. This is NOT what I expected, please advise. Please respond asap!!!",Product Issue
842,"HELLO support, my delivery was supposed to arrive yesterday. But nothing showed up at my address yet. Could you check with the courier and update me please.",Delivery
843,"Hi support team, I returned a jacket last week. According to the policy I should have received the refund already. But there is NOTHING in my bank account yet.",Refund
